Name: CCTV-1, URL: http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3498 ms
Name: CCTV-14, URL: http://110.52.244.53:9003//hls/15/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2134 ms
Name: CCTV-14, URL: http://111.160.17.2:59901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2236 ms
Name: CCTV-14, URL: http://182.92.109.190:1668/migu720/migu720.php?id=cctv14$订阅源, Date: None, Resolution: None, Response Time: 7731 ms
Name: CCTV-14, URL: http://59.173.243.210:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3445 ms
Name: CCTV-14, URL: http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2235 ms
Name: CCTV-14, URL: http://123.112.19.67:8012/rtp/239.3.1.65:8132$组播源, Date: None, Resolution: None, Response Time: 1411 ms
Name: CCTV-14, URL: http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2033 ms
Name: CCTV-14, URL: http://119.163.199.98:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3053 ms
Name: CCTV-14, URL: http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2176 ms
Name: CCTV-14, URL: http://www.furymax.top:85/rtp/239.69.1.107:10280$组播源, Date: None, Resolution: None, Response Time: 2067 ms
Name: CCTV-14, URL: http://116.226.15.172:9999/udp/239.45.3.23:5140$订阅源, Date: None, Resolution: None, Response Time: 1242 ms
Name: CCTV-14, URL: http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2590 ms
Name: CCTV-14, URL: http://123.113.187.204:8000/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1073 ms
Name: CCTV-14, URL: http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2312 ms
Name: CCTV-14, URL: http://111.196.135.75:8686/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1871 ms
Name: CCTV-14, URL: http://118.251.60.185:8888/udp/239.76.253.164:9000$订阅源, Date: None, Resolution: None, Response Time: 7710 ms
Name: CCTV-14, URL: http://121.33.239.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2616 ms
Name: CCTV-14, URL: http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv14$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-14, URL: http://61.136.67.238:50085/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 10040 ms
Name: CCTV-14, URL: http://114.252.238.87:8000/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1271 ms
Name: CCTV-14, URL: http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 4289 ms
Name: CCTV-14, URL: http://27.11.254.67:8002/udp/225.0.4.128:7980$订阅源, Date: None, Resolution: None, Response Time: 1319 ms
Name: CCTV-14, URL: http://218.241.192.50:8808/rtp/239.3.1.65:8132$组播源, Date: None, Resolution: None, Response Time: 2346 ms
Name: CCTV-14, URL: http://182.92.109.190:1668/72/72.php?id=cctv14$订阅源, Date: None, Resolution: None, Response Time: 7731 ms
Name: CCTV-14, URL: http://dms.yryyj.site:8188/udp/239.76.246.164:1234$订阅源, Date: None, Resolution: None, Response Time: 6998 ms
Name: CCTV-14, URL: http://124.230.56.119:55555/udp/239.76.253.164:9000$订阅源, Date: None, Resolution: None, Response Time: 1594 ms
Name: CCTV-14, URL: http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2294 ms
Name: CCTV-14, URL: http://123.113.189.90:8001/rtp/239.3.1.65:8132$组播源, Date: None, Resolution: None, Response Time: 1190 ms
Name: CCTV-14, URL: http://123.138.22.30:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3519 ms
Name: CCTV-14, URL: http://114.252.235.176:8000/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1378 ms
Name: CCTV-14, URL: http://112.102.217.173:9003//hls/27/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2824 ms
Name: CCTV-14, URL: http://222.243.221.54:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-14, URL: http://120.234.5.29:6000/udp/239.20.0.202:2202$订阅源, Date: None, Resolution: None, Response Time: 2738 ms
Name: CCTV-14, URL: http://nas.hssvm.com:8888/udp/225.1.1.144:5002$订阅源, Date: None, Resolution: None, Response Time: 1845 ms
Name: CCTV-14, URL: http://222.129.139.91:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1571 ms
Name: CCTV-14, URL: http://60.2.190.206:4000/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 1253 ms
Name: CCTV-14, URL: http://120.76.248.139/live/bfgd/4200000132.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2172 ms
Name: CCTV-14, URL: http://39.134.136.161:6610/000000001000/5000000010000030810/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000030810$订阅源, Date: None, Resolution: None, Response Time: 2811 ms
Name: CCTV-14, URL: http://123.113.237.160:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1850 ms
Name: CCTV-14, URL: http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3778 ms
Name: CCTV-14, URL: http://123.118.159.0:8686/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1567 ms
Name: CCTV-14, URL: http://123.129.70.178:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2235 ms
Name: CCTV-14, URL: http://117.27.190.42:9998/tsfile/live/23245_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4518 ms
Name: CCTV-14, URL: http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3414 ms
Name: CCTV-14, URL: http://14.112.86.101:4022/udp/239.77.1.161:5146$订阅源, Date: None, Resolution: None, Response Time: 6508 ms
Name: CCTV-14, URL: http://zisong2014.oicp.net:4022/udp/225.1.1.144:5002$订阅源, Date: None, Resolution: None, Response Time: 1977 ms
Name: CCTV-14, URL: http://58.17.48.228:808/hls/14/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: CCTV-14, URL: http://113.218.204.28:8081/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2004 ms
Name: CCTV-14, URL: http://111.199.234.10:18888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1170 ms
Name: CCTV-14, URL: http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3053 ms
Name: CCTV-14, URL: http://101.23.216.69:8090/hls/22/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2120 ms
Name: CCTV-14, URL: http://202.100.46.58:9901/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3778 ms
Name: CCTV-14, URL: http://alvin.ergotron.net:8000/udp/239.77.1.161:5146$订阅源, Date: None, Resolution: None, Response Time: 7003 ms
Name: CCTV-14, URL: http://123.113.249.203:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1385 ms
Name: CCTV-14, URL: http://111.192.0.32:4022/rtp/239.3.1.65:8132$组播源, Date: None, Resolution: None, Response Time: 1773 ms
Name: CCTV-14, URL: http://219.128.121.202:59901/tsfile/live/0014_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1973 ms
Name: CCTV-14, URL: http://116.9.204.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1943 ms
Name: CCTV-14, URL: http://60.7.56.33:4000/rtp/239.253.92.198:6063$组播源, Date: None, Resolution: None, Response Time: 1295 ms
Name: CCTV-14, URL: http://119.36.148.115:59901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2045 ms
Name: CCTV-14, URL: http://z.b.bkpcp.top/m.php?id=cctv14$订阅源, Date: None, Resolution: None, Response Time: 3560 ms
Name: CCTV-14, URL: http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1914 ms
Name: CCTV-14, URL: http://60.210.100.54:352/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2176 ms
Name: CCTV-14, URL: http://39.134.136.161:6610/000000001000/1000000001000021973/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000021973$订阅源, Date: None, Resolution: None, Response Time: 2811 ms
Name: CCTV-14, URL: https://api.olelive.com/dis/live/CCTV14HD/hls.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2391 ms
Name: CCTV-14, URL: http://58.221.214.82:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1897 ms
Name: CCTV-14, URL: http://117.27.190.42:9998/tsfile/live/23245_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 4518 ms
Name: CCTV-14, URL: http://222.129.139.229:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-14, URL: http://wouu.net:9977/udp/239.93.1.29:6000$订阅源, Date: None, Resolution: None, Response Time: 2000 ms
Name: CCTV-14, URL: http://60.7.56.33:4000/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 1295 ms
Name: CCTV-14, URL: http://60.255.240.247:8090/live/CCTV-14H265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3755 ms
Name: CCTV-14, URL: http://60.255.240.247:8090/live/CCTV-14H265.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3755 ms
Name: CCTV-14, URL: http://120.0.52.162:8086/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3069 ms
Name: CCTV-14, URL: http://223.166.234.114:7777/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2122 ms
Name: CCTV-14, URL: http://222.241.154.37:9901/tsfile/live/23014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4289 ms
Name: CCTV-14, URL: http://120.0.52.241:8086/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1935 ms
Name: CCTV-14, URL: http://222.134.245.16:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4469 ms
Name: CCTV-14, URL: http://112.101.78.50:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3149 ms
Name: CCTV-14, URL: http://111.14.181.15:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2871 ms
Name: CCTV-14, URL: http://120.0.52.238:8086/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2416 ms
Name: CCTV-14, URL: http://116.117.104.242:8096/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2979 ms
Name: CCTV-14, URL: http://221.213.69.82:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2186 ms
Name: CCTV-14, URL: http://59.173.183.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1964 ms
Name: CCTV-14, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv14$订阅源, Date: None, Resolution: None, Response Time: 2028 ms
Name: CCTV-14, URL: http://59.173.183.242:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1964 ms
Name: CCTV-14, URL: http://220.164.192.48:50085/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2756 ms
Name: CCTV-14, URL: http://1.203.184.45:4000/udp/225.1.8.114:8236$订阅源, Date: None, Resolution: None, Response Time: 6914 ms
Name: CCTV-14, URL: http://1.203.184.45:4000/udp/225.1.8.14:8132$订阅源, Date: None, Resolution: None, Response Time: 6914 ms
Name: CCTV-14, URL: http://223.166.234.215:7777/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3453 ms
Name: CCTV-14, URL: http://114.254.93.146:2222/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 6174 ms
Name: CCTV-14, URL: http://171.14.89.69:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2069 ms
Name: CCTV-14, URL: http://60.178.149.202:4022/udp/233.50.200.103:5140$订阅源, Date: None, Resolution: None, Response Time: 1819 ms
Name: CCTV-14, URL: http://101.20.43.127:555/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 1034 ms
Name: CCTV-14, URL: http://123.7.110.43:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2091 ms
Name: CCTV-14, URL: http://222.128.86.76:8133/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1045 ms
Name: CCTV-14, URL: http://119.125.134.206:9902/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3379 ms
Name: CCTV-14, URL: http://121.29.91.210:7077/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 2851 ms
Name: CCTV-14, URL: http://121.24.99.103:8090/hls/22/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2482 ms
Name: CCTV-14, URL: http://113.218.204.28:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2004 ms
Name: CCTV-14, URL: http://114.244.233.134:7088/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1456 ms
Name: CCTV-14, URL: http://114.254.83.83:2222/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 6921 ms
Name: CCTV-14, URL: http://114.254.85.102:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1106 ms
Name: CCTV-14, URL: http://123.10.79.185:808/hls/14/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2615 ms
Name: CCTV-14, URL: http://114.244.237.230:7088/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1077 ms
Name: CCTV-14, URL: http://119.125.134.225:9902/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2226 ms
Name: CCTV-14, URL: http://60.178.149.202:4022/udp/233.50.200.20:5140$订阅源, Date: None, Resolution: None, Response Time: 1819 ms
Name: CCTV-14, URL: http://171.213.128.110:8000/udp/239.93.1.29:6000$订阅源, Date: None, Resolution: None, Response Time: 1183 ms
Name: CCTV-14, URL: http://124.116.183.146:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2542 ms
Name: CCTV-14, URL: http://222.243.221.54:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2173 ms
Name: CCTV-14, URL: http://60.10.106.114:555/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 1093 ms
Name: CCTV-14, URL: http://60.178.149.202:4022/udp/233.50.201.124:5140$订阅源, Date: None, Resolution: None, Response Time: 1819 ms
Name: CCTV-14, URL: http://114.243.98.12:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1067 ms
Name: CCTV-14, URL: http://221.222.162.206:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1512 ms
Name: CCTV-14, URL: http://123.113.189.90:8001/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1190 ms
Name: CCTV-14, URL: http://114.243.102.173:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1743 ms
Name: CCTV-14, URL: http://175.146.122.104:8888/udp/232.0.0.140:1234$订阅源, Date: None, Resolution: None, Response Time: 6294 ms
Name: CCTV-14, URL: http://171.104.198.123:8181/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3388 ms
Name: CCTV-14, URL: http://113.220.234.101:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3492 ms
Name: CCTV-14, URL: http://175.173.198.22:9020/udp/232.0.0.140:1234$订阅源, Date: None, Resolution: None, Response Time: 1442 ms
Name: CCTV-14, URL: http://114.254.82.176:2222/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 6300 ms
Name: CCTV-14, URL: http://175.173.198.22:9001/udp/232.0.0.140:1234$订阅源, Date: None, Resolution: None, Response Time: 1066 ms
Name: CCTV-14, URL: http://117.161.12.116/live/program/live/cctvsehd8m/8000000/mnf.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1639 ms
Name: CCTV-14, URL: http://171.119.204.253:6001/rtp/226.0.2.166:9240$组播源, Date: None, Resolution: None, Response Time: 1504 ms
Name: CCTV-14, URL: http://120.6.209.42:8866/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 1379 ms
Name: CCTV-14, URL: http://114.254.81.231:2222/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 7035 ms
Name: CCTV-14, URL: http://114.243.102.150:8888/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1232 ms
Name: CCTV-14, URL: http://175.173.198.22:9010/udp/232.0.0.140:1234$订阅源, Date: None, Resolution: None, Response Time: 5627 ms
Name: CCTV-14, URL: https://api.livednow.org/migu/624878440?sign=gAAAAABnJcJqbiZjvH8WPpn2MSC9d1plZ1uK5RoepfZ6jSSLDNY5MEkVmC6AeWa4kDMXAhPgpPm331nzJkqByvIwyJ1nvMCSyjAqVA9m3RE7fIRDF80f2H3UCJLesDEifymvAsoH5oyavOgYS4KyiZ0tkA_xHI22m-bhjRbDPbkfrr9U1pLOLTTNKxCBVpne91De96PBMhcK7JpHMEqngGthOBNZS4YfMg%3D%3D$订阅源, Date: None, Resolution: None, Response Time: 3119 ms
Name: CCTV-14, URL: http://58.48.37.158:1111/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CCTV-14, URL: http://111.196.12.108:7088/udp/239.3.1.65:8132$订阅源, Date: None, Resolution: None, Response Time: 1632 ms
Name: CCTV-14, URL: http://171.119.204.253:6001/rtp/226.0.2.31:8160$组播源, Date: None, Resolution: None, Response Time: 1504 ms
Name: CCTV-14, URL: http://171.104.198.151:8181/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: CCTV-14, URL: http://58.19.244.92:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1836 ms
Name: CCTV-14, URL: http://223.166.234.19:7777/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1811 ms
Name: CCTV-14, URL: http://115.60.241.249:2000/rtp/225.1.4.80:1109$组播源, Date: None, Resolution: None, Response Time: 1117 ms
Name: CCTV-14, URL: http://8.138.7.223/tv/mgitv.php?id=72$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-14, URL: http://58.220.219.14:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1790 ms
Name: CCTV-14, URL: http://175.173.198.22:9009/udp/232.0.0.140:1234$订阅源, Date: None, Resolution: None, Response Time: 1692 ms
Name: CCTV-14, URL: http://115.48.63.106:9901/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1829 ms
Name: CCTV-14, URL: http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 1832 ms
Name: CCTV-14, URL: http://8.138.7.223/tv/mgitv.php?id=71$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-14, URL: http://171.104.198.151:8181/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1810 ms
Name: CCTV-14, URL: http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1832 ms
Name: CCTV-14, URL: http://8.138.7.223/tv/mgitv.php?id=70$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-14, URL: http://8.138.7.223/tv/mgitv.php?id=73$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-14, URL: http://8.138.7.223/tv/mgitv.php?id=69$订阅源, Date: None, Resolution: None, Response Time: 6244 ms
Name: CCTV-14, URL: http://42.48.50.232:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南酒店源, Date: None, Resolution: None, Response Time: 2148 ms
Name: CCTV-14, URL: http://58.19.38.162:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CCTV-14, URL: http://183.94.146.109:2222/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CCTV-14, URL: http://60.7.56.22:4000/udp/239.253.92.198:6063$订阅源, Date: None, Resolution: None, Response Time: 2039 ms
Name: CCTV-14, URL: http://183.94.146.109:2222/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2653 ms
Name: CCTV-14, URL: http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7076 ms
Name: CCTV-14, URL: http://42.48.50.232:9002/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2148 ms
Name: CCTV-14, URL: http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 8683 ms
Name: CCTV-14, URL: http://221.233.192.152:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2410 ms
Name: CCTV-14, URL: http://222.218.158.219:8181/tsfile/live/0014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2393 ms
Name: CCTV-14, URL: http://58.48.37.158:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1825 ms
Name: CCTV-14, URL: http://27.41.245.2:9003//hls/17/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1851 ms
Name: CCTV-14, URL: http://27.41.246.255:9003//hls/17/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1937 ms
Name: CCTV-14, URL: http://58.51.111.46:1111/tsfile/live/1014_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 8683 ms
Name: CCTV-14, URL: http://39.165.196.149:9003//hls/14/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1907 ms
Name: CCTV-14, URL: http://60.164.128.167:8029/rtp/239.255.30.183:8231$组播源, Date: None, Resolution: None, Response Time: 1087 ms
Name: CCTV-15, URL: http://220.249.114.102:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 2564 ms
Name: CCTV-15, URL: http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 3498 ms
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Resolution: None, Response Time: 3414 ms
Name: CCTV-15, URL: http://123.129.70.178:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2235 ms
Name: CCTV-15, URL: http://111.160.17.2:59901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2236 ms
Name: CCTV-15, URL: http://59.48.75.130:3052/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2563 ms
Name: CCTV-15, URL: http://222.129.139.229:8888/udp/239.3.1.153:8136$订阅源, Date: None, Resolution: None, Response Time: 1284 ms
Name: CCTV-15, URL: http://182.92.109.190:1668/72/72.php?id=cctv15$订阅源, Date: None, Resolution: None, Response Time: 7731 ms
Name: CCTV-15, URL: http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2294 ms
Name: CCTV-15, URL: http://60.210.100.54:352/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2176 ms
Name: CCTV-15, URL: http://123.113.187.204:8000/udp/239.3.1.153:8136$订阅源, Date: None, Resolution: None, Response Time: 1073 ms
Name: CCTV-15, URL: http://118.251.60.185:8888/udp/239.76.245.252:1234$订阅源, Date: None, Resolution: None, Response Time: 7710 ms
Name: CCTV-15, URL: http://113.57.93.165:9900/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2854 ms
Name: CCTV-15, URL: http://121.33.239.242:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2616 ms
Name: CCTV-15, URL: http://114.252.235.176:8000/udp/239.3.1.153:8136$订阅源, Date: None, Resolution: None, Response Time: 1378 ms
Name: CCTV-15, URL: http://202.100.46.58:9901/tsfile/live/1015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3778 ms
Name: CCTV-15, URL: http://wouu.net:9977/udp/239.93.0.103:5140$订阅源, Date: None, Resolution: None, Response Time: 2000 ms
Name: CCTV-15, URL: http://123.112.19.67:8012/rtp/239.3.1.153:8136$组播源, Date: None, Resolution: None, Response Time: 1411 ms
Name: CCTV-15, URL: https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2391 ms
Name: CCTV-15, URL: http://14.112.86.101:4022/udp/239.77.1.239:5146$订阅源, Date: None, Resolution: None, Response Time: 6508 ms
Name: CCTV-15, URL: http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cctv15$订阅源, Date: None, Resolution: None, Response Time: 3744 ms
Name: CCTV-15, URL: http://123.118.159.0:8686/udp/239.3.1.153:8136$订阅源, Date: None, Resolution: None, Response Time: 1567 ms
Name: CCTV-15, URL: http://61.136.172.236:9901/tsfile/live/0015_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3414 ms
